id,createAt,payload,RIGHT,LEFT,temperature,ON/OFF
message_801aadb1-4cb0-4ea8-86a4-f017be0d5a25,2023-02-10 21:08:17:089,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_9edba733-04e7-428a-8ac2-8142de955189,2023-02-10 21:09:17:095,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_5530fd87-f2ff-4fc4-b2ea-38aec7537889,2023-02-10 21:10:17:090,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_02a3ab6c-22c3-4406-aecf-e524484124c6,2023-02-10 21:11:17:093,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_9001b081-96f4-46be-a279-d73ac0a49b4c,2023-02-10 21:12:17:090,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_4539366c-f38a-45f1-b22c-14c0dbc123d0,2023-02-10 21:13:17:090,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_df02840f-a592-4967-9aa7-826f07ba45b3,2023-02-10 21:14:17:092,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_f12c45b6-cfdf-4d34-af76-43d4a534dd04,2023-02-10 21:15:17:086,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_3aeec046-23f7-46e9-9e97-af752e3e9b73,2023-02-10 21:16:17:088,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_4e32a319-23a6-44ab-94a8-d2e42dab32a1,2023-02-10 21:17:17:116,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_8cc879cc-3298-474e-9ce8-7285ab516e15,2023-02-10 21:18:17:086,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_0df01dbf-ab09-44e1-aad1-97cc2e292d27,2023-02-10 21:19:17:091,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_102b1512-ae54-4ab4-bfd2-772b5bc49fd3,2023-02-10 21:20:17:089,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_69af91cf-639c-44fe-a3d3-b459759fb059,2023-02-10 21:21:17:079,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_434ae8ab-77b2-4392-9e19-336ddd7ad71f,2023-02-10 21:22:17:090,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_28951d3b-03d9-4baa-a7c6-ba2cf6b3d09a,2023-02-10 21:23:17:090,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_f0014c22-1dec-468e-a008-8dd396fa0281,2023-02-10 21:24:17:086,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_67910af2-f248-4e7b-8180-8ac60f41f6c2,2023-02-10 21:25:17:082,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_71aa4257-9399-4632-aac2-e2951bf5f6d8,2023-02-10 21:26:17:083,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_752aa2ce-69a2-4917-8c35-3176ce83e67e,2023-02-10 21:27:17:089,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_94eeac33-58bf-4ded-ac64-0c043e74444c,2023-02-10 21:28:17:088,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_9f7636c2-0b65-437c-bbb3-b5c83b75d346,2023-02-10 21:29:17:083,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_818e5c66-29cf-4509-8379-05bc06322c0c,2023-02-10 21:30:17:090,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_523b1c5b-4fcc-4748-a7f9-6333bfee9fad,2023-02-10 21:31:17:086,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_4802c860-a84a-4cdb-849e-ae19d4e345e4,2023-02-10 21:32:17:081,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_171a1446-9301-41b8-86ca-93b1f8bee04b,2023-02-10 21:33:17:081,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_a1dfd483-4eae-4a42-ac4d-433ccae6c729,2023-02-10 21:34:17:083,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_272807d7-0fbc-47c8-8703-dd85285e1070,2023-02-10 21:35:17:082,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_f55d5637-f466-4d1d-84ea-342e79a116c0,2023-02-10 21:36:17:081,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_85ecac1f-b722-4749-af14-3b94c5ffaf23,2023-02-10 21:37:17:079,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_43a980cb-4c38-4a4b-a23e-933cc60ffc03,2023-02-10 21:38:17:079,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_32347bad-8b5a-4726-b281-3b9c8f5ccb8d,2023-02-10 21:39:17:074,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_0f2da517-fe33-4720-971c-3d5949feab4a,2023-02-10 21:40:17:078,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_73689540-625b-4d71-ba76-cb82484ab4d2,2023-02-10 21:41:17:077,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_ef7788c4-c622-47ba-abf8-8da40222a37b,2023-02-10 21:42:17:079,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_51ea833b-f5f4-450b-bec6-56d91ac35adc,2023-02-10 21:43:17:077,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_f727ec53-d7bc-4aa6-a7fb-399f86c3d9e4,2023-02-10 21:44:17:073,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_34092e21-15ea-449e-872a-7ae4788e6783,2023-02-10 21:45:17:076,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_23acd742-f8b5-4b72-9fd5-0deaa81b43de,2023-02-10 21:46:17:071,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_a41fe1cc-b27e-4631-992d-4db47bcdfd21,2023-02-10 21:47:17:079,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_68334935-524a-453f-8b6e-44c592c4e270,2023-02-10 21:48:17:072,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_a4654c3d-2485-49ad-b600-09941787a628,2023-02-10 21:49:17:074,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21.1}}",21.1}},21.1,44947,OFF
message_8e0e9a4f-895f-4593-98fa-77491f0115f7,2023-02-10 21:50:17:077,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_f45ad42d-2f5d-486c-860a-9e63efa44ab6,2023-02-10 21:51:17:070,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_079dc3e5-df60-4ceb-b578-e68a51970f75,2023-02-10 21:52:17:068,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_f68440ff-e52d-49c4-81d0-4aaeaf78e7e3,2023-02-10 21:53:17:072,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_bc0238d1-da80-4196-9163-429f0db48a0a,2023-02-10 21:54:17:073,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_23fe5904-2737-48cf-b330-1ee92f3f9bbc,2023-02-10 21:55:17:073,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_ec0756a3-aa4b-41d0-b0a5-4e68484fe104,2023-02-10 21:56:17:068,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_1e76b9e7-cf13-424b-908f-535f5752ab49,2023-02-10 21:57:17:074,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_c8878949-0359-4a7c-bc70-76383992e4a9,2023-02-10 21:58:17:069,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_7e69b344-515b-4032-a672-35ac0da14667,2023-02-10 21:59:17:070,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_73110d17-ec9f-4053-a56b-4ee7186b7b2b,2023-02-10 22:00:17:069,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_36b7b8f4-4418-4a1c-9a83-65af43c60441,2023-02-10 22:01:17:084,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_9830dbbd-5560-44b0-b020-08fad2fc6c6e,2023-02-10 22:02:17:075,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_8ae9e3e5-d4c2-4537-8127-d0da0afbc7af,2023-02-10 22:03:17:074,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_6a50939c-69e2-45db-b715-9c249fe89e75,2023-02-10 22:04:17:074,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_0584cb68-0f84-4c87-bb2d-74ec18bcddee,2023-02-10 22:05:17:073,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_8cb07508-954a-499f-8470-369e9fdbdaae,2023-02-10 22:06:17:074,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_26739d3f-9ea8-4578-a7f2-c8c4efd03659,2023-02-10 22:07:17:071,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_ece065d5-d8d7-4693-88b0-7de062f7caa2,2023-02-10 22:08:17:072,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_5b3d9cd7-bb06-48ca-bdac-c7a14e00a8b0,2023-02-10 22:09:17:069,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_ee9a2416-d5ec-4bdf-8489-94b6c78cd4f6,2023-02-10 22:10:17:071,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_a965118d-4d45-45cc-a43e-249ebe98e6fc,2023-02-10 22:11:17:073,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_7dbd1c78-851a-472c-ae10-62e976eee064,2023-02-10 22:12:17:068,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_0900966c-effd-4af0-b998-e21e7925e059,2023-02-10 22:13:17:068,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_9a881a63-71d6-4fee-ac21-11ace09b0e79,2023-02-10 22:14:17:068,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_9d60fe3a-3bb5-4580-a600-e807532965e3,2023-02-10 22:15:17:069,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_79e38175-6339-4fc5-a46b-4301d345f9ae,2023-02-10 22:16:17:049,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_0ff6cc50-40f9-46e1-86e6-ced441ac960d,2023-02-10 22:17:17:048,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_0bdfda04-154e-4dea-bfaf-55df27d812e0,2023-02-10 22:18:17:050,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_2322f39d-4b07-4f3f-b22d-5666f92bbdf2,2023-02-10 22:19:17:049,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_03ed8b6c-e7e1-49e1-aa6b-82e8300567cd,2023-02-10 22:20:17:051,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.3}}",20.3}},20.3,45005,OFF
message_5dc5d0e6-aaaf-4e64-9f2b-c8adbe65153a,2023-02-10 22:21:17:048,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.3}}",20.3}},20.3,45005,OFF
message_f6d18634-587d-4f82-ad9a-d3bef2e611ee,2023-02-10 22:22:17:051,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.3}}",20.3}},20.3,45005,OFF
message_66f39ffc-00cf-4d37-8d64-ce3f30522231,2023-02-10 22:23:17:047,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.3}}",20.3}},20.3,45005,OFF
message_932b29f2-da9d-4e87-91db-a3ee609eda26,2023-02-10 22:24:17:049,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.2}}",20.2}},20.2,44977,OFF
message_9b7d59a2-d970-41b7-8e45-61909c4f8060,2023-02-10 22:25:17:048,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.2}}",20.2}},20.2,44977,OFF
message_e5c3f9d0-6a60-4da1-a429-85acdc0f169e,2023-02-10 22:26:17:045,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.2}}",20.2}},20.2,44977,OFF
message_8263a28a-fc38-42ee-9ac4-d18afd185200,2023-02-10 22:27:17:047,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.2}}",20.2}},20.2,44977,OFF
message_9b75e26a-ecac-4588-94b1-48eef9e310b1,2023-02-10 22:28:17:046,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.2}}",20.2}},20.2,44977,OFF
message_1f4d261b-60eb-4aa6-8025-476187655b9f,2023-02-10 22:29:17:046,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.1}}",20.1}},20.1,44946,OFF
message_39236874-3fab-4f76-83b6-092de00034a5,2023-02-10 22:30:17:044,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.1}}",20.1}},20.1,44946,OFF
message_88fa5ac9-30a2-42c8-8ed8-03fca0fe8ddd,2023-02-10 22:31:17:043,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.1}}",20.1}},20.1,44946,OFF
message_ecc8cb92-df6e-43ca-81d8-6f2790554f91,2023-02-10 22:32:17:052,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.1}}",20.1}},20.1,44946,OFF
message_eae74e5c-8065-4bbc-81ef-ba69d00deaf0,2023-02-10 22:33:17:045,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.1}}",20.1}},20.1,44946,OFF
message_48d41f24-6e78-4b06-b79f-e88c7549483f,2023-02-10 22:34:17:042,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.1}}",20.1}},20.1,44946,OFF
message_cd34d002-0335-4621-8ca4-b0da0a387c5a,2023-02-10 22:35:17:043,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20}}",20}},20,20,ON
message_e3f4c0a0-3ed1-497a-ba34-a0e2658dded3,2023-02-10 22:36:17:042,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20}}",20}},20,20,ON
message_9ee44461-a7dd-429e-acb1-1e5a0460dbaa,2023-02-10 22:37:17:039,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20}}",20}},20,20,ON
message_c6c8e7c2-7b2a-495b-9001-10690ea286b1,2023-02-10 22:38:17:043,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.9}}",19.9}},19.9,45188,OFF
message_f46e693f-66b4-4ec8-98b4-30d168caf987,2023-02-10 22:39:17:022,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20}}",20}},20,20,ON
message_c7a9a439-15a7-4b5c-95ef-9cb9c6bce0a2,2023-02-10 22:40:17:024,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.9}}",19.9}},19.9,45188,OFF
message_1dd4132f-6c7c-4125-8fbb-0150011ff632,2023-02-10 22:41:17:022,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.9}}",19.9}},19.9,45188,OFF
message_c69f84a4-1cd6-4b12-8e3d-62f04094288b,2023-02-10 22:42:17:022,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.9}}",19.9}},19.9,45188,OFF
message_9d8a10c4-a6ae-4550-a48a-4b9fd42fe9f7,2023-02-10 22:43:17:022,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.9}}",19.9}},19.9,45188,OFF
message_83e5e057-bc18-436c-8e8c-fb2df7375031,2023-02-10 22:44:17:021,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.8}}",19.8}},19.8,45157,OFF
message_3b0daadb-a46a-4fbe-b396-5053ec12605b,2023-02-10 22:45:17:020,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.8}}",19.8}},19.8,45157,OFF
message_e11bc8b2-f759-477e-8fd5-2ee892c4c214,2023-02-10 22:46:17:020,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.8}}",19.8}},19.8,45157,OFF
message_ce9337be-3dfc-404a-9e09-41f934a2b708,2023-02-10 22:47:17:014,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.8}}",19.8}},19.8,45157,OFF
message_2a414c47-9a33-4ca8-bb5d-e28d857bd870,2023-02-10 22:48:17:039,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.8}}",19.8}},19.8,45157,OFF
message_a7ea0506-c772-4738-9dcd-e340f9d58202,2023-02-10 22:49:17:017,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.8}}",19.8}},19.8,45157,OFF
message_46abd233-de1c-45dc-a9e0-ba15cc827846,2023-02-10 22:50:17:018,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.8}}",19.8}},19.8,45157,OFF
message_e504bb1c-b25e-42b3-9387-5f00c2d93921,2023-02-10 22:51:17:018,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.7}}",19.7}},19.7,45126,OFF
message_279ddbf1-b545-496c-b138-b5e0a9e15557,2023-02-10 22:52:17:015,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.7}}",19.7}},19.7,45126,OFF
message_fb1c9741-1097-42fc-b688-8d30ea8460ac,2023-02-10 22:53:17:016,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.7}}",19.7}},19.7,45126,OFF
message_aacc384c-4a06-44c1-a436-f58ebf2e0167,2023-02-10 22:54:17:017,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.7}}",19.7}},19.7,45126,OFF
message_b12380fa-9f09-4f29-bacf-17790c535458,2023-02-10 22:55:17:015,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.7}}",19.7}},19.7,45126,OFF
message_ed814ca4-5fca-47f2-be77-442f18b9198c,2023-02-10 22:56:17:019,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.7}}",19.7}},19.7,45126,OFF
message_694971a0-9a07-4204-bc6f-00369a4f5c76,2023-02-10 22:57:17:017,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.6}}",19.6}},19.6,45096,OFF
message_310b20ee-d73a-4389-968a-f0c46dab0d1a,2023-02-10 22:58:17:016,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.6}}",19.6}},19.6,45096,OFF
message_3161b485-50e9-4a15-bc26-de4c8e78e9d9,2023-02-10 22:59:17:016,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.6}}",19.6}},19.6,45096,OFF
message_af92f9a4-54c5-470f-88d4-f25304b12f88,2023-02-10 23:00:17:015,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.6}}",19.6}},19.6,45096,OFF
message_6b6746e1-5a5f-4fc5-96b6-e03ec57b8db7,2023-02-10 23:01:17:010,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.6}}",19.6}},19.6,45096,OFF
message_18316c44-73c3-4804-8752-63084fbb0663,2023-02-10 23:02:17:013,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.6}}",19.6}},19.6,45096,OFF
message_296e3be3-3939-48eb-a03b-924cd9b355a3,2023-02-10 23:03:17:023,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.5}}",19.5}},19.5,45065,OFF
message_9a92d4a4-2771-45ac-bf6f-8f4d24609fb0,2023-02-10 23:04:17:013,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.5}}",19.5}},19.5,45065,OFF
message_43f878f3-54d2-41a1-8bf0-72e7cf6a5b50,2023-02-10 23:05:17:008,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.5}}",19.5}},19.5,45065,OFF
message_ea4d0594-1b0f-4469-800b-8ccf63caafc5,2023-02-10 23:06:17:005,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.5}}",19.5}},19.5,45065,OFF
message_1c287f81-2104-45f9-a28c-5f2b96f2fddb,2023-02-10 23:07:17:004,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.5}}",19.5}},19.5,45065,OFF
message_b2854c06-3632-461c-9235-4cc470e3a828,2023-02-10 23:08:17:009,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.5}}",19.5}},19.5,45065,OFF
message_f9b49e55-632c-4141-a38f-b765d68136de,2023-02-10 23:09:17:002,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.5}}",19.5}},19.5,45065,OFF
message_8554fc73-9c5e-4a98-9a49-433ba14edcaa,2023-02-10 23:10:17:010,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.4}}",19.4}},19.4,45035,OFF
message_01ee6d43-7701-4d10-9d31-d77060048478,2023-02-10 23:11:17:003,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.4}}",19.4}},19.4,45035,OFF
message_a988b5bd-86d1-4536-8b49-78bb7a214297,2023-02-10 23:12:17:007,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.4}}",19.4}},19.4,45035,OFF
message_bbbeec1e-8edb-4e2c-8899-127d172cccd6,2023-02-10 23:13:17:003,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.4}}",19.4}},19.4,45035,OFF
message_1b15d8c2-d193-4f93-a807-be9e79a3ac0c,2023-02-10 23:14:17:007,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.4}}",19.4}},19.4,45035,OFF
message_b44e2a54-a1d1-4a5b-a8e5-865f83c582b2,2023-02-10 23:15:17:005,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.4}}",19.4}},19.4,45035,OFF
message_bbe0d663-949e-4234-8e4e-984c662c36b4,2023-02-10 23:16:17:004,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.4}}",19.4}},19.4,45035,OFF
message_eea55aaf-9ced-43c0-b6fa-1f893dc7de9e,2023-02-10 23:17:17:009,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.3}}",19.3}},19.3,45004,OFF
message_b14c2c68-df7f-4517-8473-12648a2e5325,2023-02-10 23:18:17:009,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.3}}",19.3}},19.3,45004,OFF
message_d745690d-2f89-4b78-b7ab-948406abd81c,2023-02-10 23:19:17:000,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.3}}",19.3}},19.3,45004,OFF
message_ddcab45e-715b-4206-a064-9121f8bb33f5,2023-02-10 23:20:17:001,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.3}}",19.3}},19.3,45004,OFF
message_36672917-1bd0-447d-a886-5c9e1eee9d7e,2023-02-10 23:21:17:008,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.3}}",19.3}},19.3,45004,OFF
message_443240af-3ac3-47a7-b5e8-b5ad388d2e2b,2023-02-10 23:22:17:007,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.2}}",19.2}},19.2,44976,OFF
message_16380a85-c949-4af3-b672-b780fb4ae70e,2023-02-10 23:23:17:000,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.2}}",19.2}},19.2,44976,OFF
message_4bdeab42-ae96-4f0d-8c30-2ee5918d00c5,2023-02-10 23:24:17:001,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.2}}",19.2}},19.2,44976,OFF
message_c44ed516-0423-40d3-83b2-7bae9cbc903f,2023-02-10 23:25:17:004,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.2}}",19.2}},19.2,44976,OFF
message_e68efa29-f9c3-4e97-adc4-fdf145469410,2023-02-10 23:26:17:000,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.2}}",19.2}},19.2,44976,OFF
message_6c5535b3-ba65-4941-abac-4da594788416,2023-02-10 23:27:16:996,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.2}}",19.2}},19.2,44976,OFF
message_05ae6142-f2b5-475e-8e41-8b39714a8ac7,2023-02-10 23:28:17:008,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.2}}",19.2}},19.2,44976,OFF
message_5bffa05d-3726-4bb1-954f-514a56260b35,2023-02-10 23:29:16:999,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.2}}",19.2}},19.2,44976,OFF
message_32540447-1e3e-44b9-9893-b00d0f58c64e,2023-02-10 23:30:17:002,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.2}}",19.2}},19.2,44976,OFF
message_9f203e0c-0070-461e-ba7d-7516eb27e205,2023-02-10 23:31:16:985,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.1}}",19.1}},19.1,44945,OFF
message_80c1032f-3afc-4368-aab2-cd0432f4f827,2023-02-10 23:32:16:978,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.1}}",19.1}},19.1,44945,OFF
message_b1cd742d-91d9-4e0d-878c-7314baa3abc8,2023-02-10 23:33:16:975,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::19.1}}",19.1}},19.1,44945,OFF
